Record #:  3
Notes :
1.	Sirisha - 39 - F, Normal,
Spontaneous blinks ~ 3 mins
Electrode placement: 1
Ch1, Ch2- vertical channel, Ch3-Hrzontal (L- positive, R - negative)
LPF: order= 4, Cut-off:15 Hz
Only one common reference for Ch-A and Ch-B


6/20/20224:22:42 PMRecord #:  3
Notes :
1.	Sirisha - 39 - F, Normal,
Spontaneous blinks ~ 3 mins
Electrode placement: 1
Ch1, Ch2- vertical channel, Ch3-Hrzontal (L- positive, R - negative)
LPF: order= 4, Cut-off:15 Hz
Only one common reference for Ch-A and Ch-B


6/20/20224:22:42 PM
Volts Data

CH1	CH2	CH3	
-14.667124E-3	-17.114036E-3	256.910920E-6
-14.653780E-3	-17.102614E-3	264.599919E-6
-14.641888E-3	-17.092109E-3	271.037221E-6
-14.631830E-3	-17.082117E-3	275.865197E-6
-14.623985E-3	-17.073132E-3	279.106200E-6
-14.618710E-3	-17.066360E-3	281.095505E-6
-14.616027E-3	-17.062537E-3	282.146037E-6
-14.615446E-3	-17.061085E-3	282.414258E-6
-14.616385E-3	-17.060995E-3	282.034278E-6
-14.618441E-3	-17.061956E-3	281.251967E-6
-14.621459E-3	-17.064370E-3	280.447304E-6
-14.625102E-3	-17.068259E-3	279.866159E-6
-14.628947E-3	-17.072663E-3	279.419124E-6
-14.632501E-3	-17.076507E-3	278.972089E-6
-14.635742E-3	-17.079592E-3	278.457999E-6
-14.638782E-3	-17.082587E-3	277.966261E-6
-14.641732E-3	-17.085850E-3	277.608633E-6
-14.644347E-3	-17.088734E-3	277.295709E-6
-14.646493E-3	-17.090432E-3	276.915729E-6
-14.648192E-3	-17.091013E-3	276.535749E-6
-14.649712E-3	-17.091282E-3	276.356936E-6
-14.651142E-3	-17.091751E-3	276.468694E-6
-14.652349E-3	-17.091975E-3	276.848674E-6
-14.653109E-3	-17.091416E-3	277.251005E-6
-14.653534E-3	-17.090365E-3	277.608633E-6
-14.653824E-3	-17.089941E-3	278.010964E-6
-14.654137E-3	-17.090745E-3	278.569758E-6
-14.654316E-3	-17.092243E-3	279.195607E-6
-14.654271E-3	-17.093472E-3	279.732049E-6
-14.654137E-3	-17.094344E-3	280.201435E-6
-14.654227E-3	-17.095506E-3	280.693173E-6
-14.654584E-3	-17.097250E-3	281.296670E-6
-14.655076E-3	-17.098904E-3	281.810760E-6
-14.655501E-3	-17.099619E-3	282.011926E-6
-14.655881E-3	-17.099395E-3	281.855464E-6
-14.656395E-3	-17.098993E-3	281.497836E-6
-14.657088E-3	-17.098814E-3	281.006098E-6
-14.657669E-3	-17.098390E-3	280.268490E-6
-14.657870E-3	-17.097026E-3	279.150903E-6
-14.657713E-3	-17.094947E-3	277.630985E-6
-14.657378E-3	-17.093159E-3	275.932252E-6
-14.656976E-3	-17.092243E-3	274.255872E-6
-14.656350E-3	-17.091617E-3	272.512436E-6
-14.655411E-3	-17.090432E-3	270.612538E-6
-14.654249E-3	-17.088577E-3	268.645585E-6
-14.653064E-3	-17.086722E-3	267.170370E-6
-14.651544E-3	-17.085023E-3	266.879797E-6
-14.649063E-3	-17.082430E-3	268.489122E-6
-14.644794E-3	-17.077804E-3	272.668898E-6
-14.638200E-3	-17.070785E-3	280.112028E-6
-14.628857E-3	-17.061777E-3	291.489065E-6
-14.616296E-3	-17.050646E-3	307.202339E-6
-14.599979E-3	-17.036363E-3	327.251852E-6
-14.579594E-3	-17.017879E-3	351.302326E-6
-14.555454E-3	-16.995236E-3	378.862023E-6
-14.528140E-3	-16.969420E-3	409.483910E-6
-14.498211E-3	-16.941078E-3	442.564487E-6
-14.465913E-3	-16.910009E-3	477.209687E-6
-14.431469E-3	-16.875945E-3	512.480736E-6
-14.395416E-3	-16.839579E-3	547.528267E-6
-14.358357E-3	-16.802520E-3	581.704080E-6
-14.320761E-3	-16.765974E-3	614.427030E-6
-14.282875E-3	-16.730346E-3	645.093620E-6
-14.245123E-3	-16.695857E-3	673.167408E-6
-14.208443E-3	-16.663738E-3	698.469579E-6
-14.174156E-3	-16.635776E-3	721.089542E-6
-14.143601E-3	-16.613200E-3	741.183758E-6
-14.117740E-3	-16.595878E-3	758.729875E-6
-14.097355E-3	-16.583093E-3	773.683190E-6
-14.083140E-3	-16.574688E-3	786.155462E-6
-14.075562E-3	-16.571112E-3	796.459615E-6
-14.074489E-3	-16.572140E-3	804.819167E-6
-14.079072E-3	-16.576543E-3	811.167061E-6
-14.088236E-3	-16.582802E-3	815.391541E-6
-14.101021E-3	-16.590334E-3	817.604363E-6
-14.116578E-3	-16.599387E-3	818.073750E-6
-14.133990E-3	-16.609803E-3	816.978514E-6
-14.152206E-3	-16.620576E-3	814.408064E-6
-14.170423E-3	-16.630612E-3	810.384750E-6
-14.188260E-3	-16.639888E-3	805.243850E-6
-14.205717E-3	-16.649231E-3	799.432397E-6
-14.222726E-3	-16.659066E-3	793.263316E-6
-14.239110E-3	-16.668856E-3	786.781311E-6
-14.254645E-3	-16.677953E-3	779.852271E-6
-14.269508E-3	-16.686559E-3	772.543252E-6
-14.283992E-3	-16.695634E-3	765.055418E-6
-14.298297E-3	-16.705669E-3	757.589936E-6
-14.312223E-3	-16.716085E-3	750.258565E-6
-14.325656E-3	-16.726054E-3	743.106008E-6
-14.338575E-3	-16.735643E-3	736.445189E-6
-14.351159E-3	-16.745545E-3	730.633736E-6
-14.363319E-3	-16.755916E-3	725.939870E-6
-14.374718E-3	-16.765863E-3	722.251832E-6
-14.385067E-3	-16.774446E-3	719.346106E-6
-14.394365E-3	-16.781643E-3	717.110932E-6
-14.402859E-3	-16.788304E-3	715.591013E-6
-14.410682E-3	-16.794853E-3	714.808702E-6
-14.417790E-3	-16.800888E-3	714.540482E-6
-14.424182E-3	-16.805962E-3	714.316964E-6
-14.430285E-3	-16.810723E-3	713.445246E-6
-14.436677E-3	-16.816668E-3	711.232424E-6
-14.443807E-3	-16.824782E-3	706.873834E-6
-14.451765E-3	-16.834907E-3	699.631870E-6
-14.460504E-3	-16.846508E-3	688.903034E-6
-14.470093E-3	-16.859718E-3	674.597919E-6
-14.480643E-3	-16.875207E-3	657.118857E-6
-14.491953E-3	-16.892932E-3	637.069345E-6
-14.503509E-3	-16.911708E-3	615.119934E-6
-14.514819E-3	-16.930170E-3	591.918826E-6
-14.525771E-3	-16.947918E-3	568.404794E-6
-14.536455E-3	-16.965419E-3	545.606017E-6
-14.546938E-3	-16.982742E-3	524.461269E-6
-14.557041E-3	-16.999058E-3	505.372882E-6
-14.566630E-3	-17.013498E-3	488.474965E-6
-14.576040E-3	-17.026283E-3	473.745167E-6
-14.585674E-3	-17.038420E-3	461.004674E-6
-14.595687E-3	-17.050490E-3	449.895859E-6
-14.605992E-3	-17.062068E-3	439.725816E-6
-14.616340E-3	-17.072506E-3	429.779291E-6
-14.626756E-3	-17.082095E-3	419.586897E-6
-14.637329E-3	-17.091729E-3	409.014523E-6
-14.647923E-3	-17.101809E-3	398.017466E-6
-14.658049E-3	-17.111622E-3	386.595726E-6
-14.667302E-3	-17.120227E-3	374.838710E-6
-14.675483E-3	-17.127648E-3	363.148749E-6
-14.682680E-3	-17.134510E-3	352.151692E-6
-14.688849E-3	-17.141081E-3	342.294574E-6
-14.693700E-3	-17.146625E-3	333.823264E-6
-14.697053E-3	-17.150290E-3	326.827168E-6
-14.699131E-3	-17.152168E-3	321.440399E-6
-14.700294E-3	-17.153174E-3	317.774713E-6
-14.700808E-3	-17.153822E-3	315.785408E-6
-14.700629E-3	-17.153576E-3	315.092504E-6
-14.699779E-3	-17.151833E-3	315.226614E-6
-14.698461E-3	-17.148972E-3	315.874815E-6
-14.697097E-3	-17.146111E-3	316.902995E-6
-14.695890E-3	-17.143920E-3	318.109989E-6
-14.694795E-3	-17.141998E-3	319.227576E-6
-14.693767E-3	-17.139785E-3	319.965184E-6
-14.693007E-3	-17.137572E-3	320.278108E-6
-14.692761E-3	-17.136388E-3	320.345163E-6
-14.693029E-3	-17.136723E-3	320.300460E-6
-14.693521E-3	-17.137930E-3	320.166349E-6
-14.693990E-3	-17.139114E-3	319.898129E-6
-14.694415E-3	-17.140187E-3	319.607556E-6
-14.694974E-3	-17.141640E-3	319.562852E-6
-14.695644E-3	-17.143473E-3	319.898129E-6
-14.696203E-3	-17.144814E-3	320.412219E-6
-14.696471E-3	-17.144836E-3	320.903957E-6
-14.696583E-3	-17.143853E-3	321.283937E-6
-14.696941E-3	-17.142937E-3	321.686268E-6
-14.697656E-3	-17.142758E-3	322.200358E-6
-14.698528E-3	-17.142802E-3	322.759151E-6
-14.699332E-3	-17.142445E-3	323.161483E-6
-14.700025E-3	-17.141886E-3	323.429704E-6
-14.700763E-3	-17.141975E-3	323.675573E-6
-14.701478E-3	-17.143048E-3	323.988497E-6
-14.701925E-3	-17.144345E-3	324.167311E-6
-14.701903E-3	-17.145015E-3	323.943794E-6
-14.701501E-3	-17.145149E-3	323.295593E-6
-14.701031E-3	-17.145596E-3	322.334468E-6
-14.700696E-3	-17.146669E-3	321.194530E-6
-14.700383E-3	-17.147608E-3	319.853425E-6
-14.700025E-3	-17.147608E-3	318.244100E-6
-14.699802E-3	-17.146848E-3	316.500664E-6
-14.699914E-3	-17.146267E-3	314.891338E-6
-14.700383E-3	-17.146289E-3	313.594937E-6
-14.700964E-3	-17.146379E-3	312.544405E-6
-14.701433E-3	-17.145820E-3	311.516225E-6
-14.701948E-3	-17.144948E-3	310.488045E-6
-14.702730E-3	-17.144658E-3	309.593976E-6
-14.703870E-3	-17.145418E-3	308.945775E-6
-14.705189E-3	-17.146535E-3	308.409333E-6
-14.706463E-3	-17.147273E-3	307.850540E-6
-14.707759E-3	-17.147832E-3	307.314098E-6
-14.709257E-3	-17.149039E-3	306.978822E-6
-14.710888E-3	-17.151117E-3	306.956470E-6
-14.712296E-3	-17.153308E-3	307.135284E-6
-14.713213E-3	-17.154783E-3	307.358801E-6
-14.713682E-3	-17.155610E-3	307.582319E-6
-14.713973E-3	-17.156661E-3	307.984650E-6
-14.714263E-3	-17.158203E-3	308.610499E-6
-14.714487E-3	-17.159522E-3	309.325755E-6
-14.714532E-3	-17.159812E-3	309.884548E-6
-14.714621E-3	-17.159276E-3	310.286880E-6
-14.714979E-3	-17.158851E-3	310.644507E-6
-14.715694E-3	-17.158896E-3	311.002135E-6
-14.716521E-3	-17.158829E-3	311.292708E-6
-14.717236E-3	-17.157935E-3	311.292708E-6
-14.717840E-3	-17.156482E-3	311.091542E-6
-14.718510E-3	-17.155498E-3	310.890377E-6
-14.719225E-3	-17.155476E-3	310.868025E-6
-14.719740E-3	-17.155789E-3	310.890377E-6
-14.719829E-3	-17.155699E-3	310.711563E-6
-14.719605E-3	-17.155387E-3	310.085714E-6
-14.719360E-3	-17.155565E-3	308.834016E-6
-14.719136E-3	-17.156482E-3	306.777656E-6
-14.718734E-3	-17.157286E-3	303.782523E-6
-14.717951E-3	-17.157219E-3	299.848616E-6
-14.716856E-3	-17.156437E-3	295.422971E-6
-14.715716E-3	-17.155878E-3	291.131437E-6
-14.714599E-3	-17.155968E-3	287.488103E-6
-14.713481E-3	-17.156035E-3	284.671783E-6
-14.712296E-3	-17.155387E-3	282.704830E-6
-14.711335E-3	-17.154314E-3	281.587243E-6
-14.710933E-3	-17.153800E-3	281.341374E-6
-14.711224E-3	-17.154269E-3	281.900167E-6
-14.711961E-3	-17.155074E-3	282.883644E-6
-14.712922E-3	-17.155476E-3	283.934176E-6
-14.714152E-3	-17.155699E-3	284.828246E-6
-14.715783E-3	-17.156638E-3	285.565853E-6
-14.717683E-3	-17.158538E-3	286.057591E-6
-14.719538E-3	-17.160662E-3	286.057591E-6
-14.721036E-3	-17.162181E-3	285.387039E-6
-14.722176E-3	-17.163143E-3	284.090638E-6
-14.723204E-3	-17.164394E-3	282.458961E-6
-14.724188E-3	-17.166160E-3	280.715525E-6
-14.724880E-3	-17.167747E-3	278.949738E-6
-14.725126E-3	-17.168351E-3	277.183950E-6
-14.725149E-3	-17.168127E-3	275.641680E-6
-14.725260E-3	-17.167971E-3	274.591148E-6
-14.725618E-3	-17.168351E-3	274.144113E-6
-14.726110E-3	-17.168663E-3	274.144113E-6
-14.726579E-3	-17.168261E-3	274.322927E-6
-14.727138E-3	-17.167367E-3	274.546444E-6
-14.727943E-3	-17.166831E-3	274.814665E-6
-14.728948E-3	-17.166898E-3	275.127590E-6
-14.729865E-3	-17.166942E-3	275.306404E-6
-14.730446E-3	-17.166317E-3	275.216997E-6
-14.730826E-3	-17.165355E-3	274.971128E-6
-14.731273E-3	-17.164998E-3	274.837017E-6
-14.731809E-3	-17.165534E-3	274.971128E-6
-14.732189E-3	-17.166138E-3	275.216997E-6
-14.732122E-3	-17.166004E-3	275.351107E-6
-14.731787E-3	-17.165355E-3	275.351107E-6
-14.731474E-3	-17.165110E-3	275.284052E-6
-14.731295E-3	-17.165668E-3	275.261700E-6
-14.731117E-3	-17.166339E-3	275.194645E-6
-14.730848E-3	-17.166361E-3	274.948776E-6
-14.730603E-3	-17.165937E-3	274.613500E-6
-14.730737E-3	-17.165869E-3	274.389982E-6
-14.731295E-3	-17.166473E-3	274.389982E-6
-14.732078E-3	-17.167144E-3	274.479389E-6
-14.732838E-3	-17.167144E-3	274.457037E-6
-14.733598E-3	-17.166786E-3	274.367630E-6
-14.734559E-3	-17.166965E-3	274.278224E-6
-14.735699E-3	-17.167903E-3	274.278224E-6
-14.736705E-3	-17.168842E-3	274.211168E-6
-14.737420E-3	-17.168932E-3	273.965299E-6
-14.737867E-3	-17.168485E-3	273.562968E-6
-14.738269E-3	-17.168462E-3	273.294747E-6
-14.738649E-3	-17.169356E-3	273.227692E-6
-14.738806E-3	-17.170496E-3	273.227692E-6
-14.738604E-3	-17.171144E-3	273.160636E-6
-14.738292E-3	-17.171457E-3	273.071229E-6
-14.738090E-3	-17.172173E-3	273.205340E-6
-14.738068E-3	-17.173536E-3	273.585320E-6
-14.737912E-3	-17.174810E-3	274.077058E-6
-14.737420E-3	-17.175213E-3	274.412334E-6
-14.736772E-3	-17.175034E-3	274.501741E-6
-14.736302E-3	-17.175123E-3	274.479389E-6
-14.736079E-3	-17.175727E-3	274.412334E-6
-14.735900E-3	-17.176107E-3	274.188817E-6
-14.735587E-3	-17.175503E-3	273.697078E-6
-14.735229E-3	-17.174184E-3	273.026526E-6
-14.735073E-3	-17.173156E-3	272.445381E-6
-14.735073E-3	-17.172866E-3	272.132456E-6
-14.734983E-3	-17.172687E-3	271.998346E-6
-14.734626E-3	-17.171994E-3	271.908939E-6
-14.734201E-3	-17.171055E-3	271.886587E-6
-14.734022E-3	-17.170832E-3	272.043049E-6
-14.734201E-3	-17.171592E-3	272.467732E-6
-14.734536E-3	-17.172575E-3	272.937119E-6
-14.734872E-3	-17.172821E-3	273.250043E-6
-14.735274E-3	-17.172463E-3	273.406506E-6
-14.735922E-3	-17.172329E-3	273.585320E-6
-14.736816E-3	-17.172687E-3	273.875892E-6
-14.737599E-3	-17.172933E-3	274.233520E-6
-14.738023E-3	-17.172329E-3	274.501741E-6
-14.738135E-3	-17.171212E-3	274.725258E-6
-14.738157E-3	-17.170586E-3	274.971128E-6
-14.738135E-3	-17.170809E-3	275.328755E-6
-14.737867E-3	-17.171279E-3	275.619328E-6
-14.737308E-3	-17.171279E-3	275.664032E-6
-14.736615E-3	-17.171122E-3	275.552273E-6
-14.736190E-3	-17.171614E-3	275.529921E-6
-14.736101E-3	-17.172955E-3	275.731087E-6
-14.736123E-3	-17.174251E-3	276.088715E-6
-14.736146E-3	-17.174587E-3	276.468694E-6
-14.736257E-3	-17.174050E-3	276.915729E-6
-14.736705E-3	-17.173558E-3	277.541578E-6
-14.737509E-3	-17.173491E-3	278.390944E-6
-14.738247E-3	-17.173357E-3	279.195607E-6
-14.738671E-3	-17.172620E-3	279.687345E-6
-14.738716E-3	-17.171659E-3	279.776752E-6
-14.738582E-3	-17.171413E-3	279.575586E-6
-14.738314E-3	-17.172083E-3	279.173255E-6
-14.737777E-3	-17.172955E-3	278.547406E-6
-14.736883E-3	-17.173246E-3	277.630985E-6
-14.735833E-3	-17.173134E-3	276.535749E-6
-14.734939E-3	-17.173491E-3	275.507569E-6
-14.734179E-3	-17.174408E-3	274.635851E-6
-14.733218E-3	-17.174967E-3	273.831189E-6
-14.731832E-3	-17.174229E-3	272.937119E-6
-14.730111E-3	-17.172262E-3	272.065401E-6
-14.728323E-3	-17.169714E-3	271.417201E-6
-14.726378E-3	-17.166652E-3	271.126628E-6
-14.723897E-3	-17.162405E-3	271.126628E-6
-14.720634E-3	-17.156549E-3	271.283090E-6
-14.716521E-3	-17.149642E-3	271.573663E-6
-14.711291E-3	-17.142400E-3	272.043049E-6
-14.704250E-3	-17.134756E-3	272.624195E-6
-14.694236E-3	-17.125569E-3	273.071229E-6
-14.680199E-3	-17.113745E-3	273.250043E-6
-14.661513E-3	-17.099172E-3	273.227692E-6
-14.638044E-3	-17.082430E-3	273.093581E-6
-14.609724E-3	-17.063454E-3	272.825360E-6
-14.576599E-3	-17.041303E-3	272.132456E-6
-14.539026E-3	-17.015263E-3	270.746648E-6
-14.497899E-3	-16.985737E-3	268.690288E-6
-14.454424E-3	-16.954042E-3	266.164541E-6
-14.409810E-3	-16.921185E-3	263.370574E-6
-14.365107E-3	-16.887456E-3	260.218978E-6
-14.321432E-3	-16.853303E-3	256.665051E-6
-14.280103E-3	-16.820043E-3	252.865255E-6
-14.242351E-3	-16.789511E-3	249.065459E-6
-14.208868E-3	-16.762868E-3	245.444477E-6
-14.179900E-3	-16.740136E-3	241.979957E-6
-14.155559E-3	-16.721182E-3	238.627195E-6
-14.136069E-3	-16.706519E-3	235.542655E-6
-14.121719E-3	-16.697109E-3	232.994556E-6
-14.112353E-3	-16.693063E-3	231.117010E-6
-14.107503E-3	-16.693331E-3	229.820609E-6
-14.106631E-3	-16.696662E-3	228.948891E-6
-14.109470E-3	-16.702697E-3	228.390098E-6
-14.115840E-3	-16.711704E-3	228.144228E-6
-14.125340E-3	-16.723350E-3	228.010118E-6
-14.137387E-3	-16.736493E-3	227.607787E-6
-14.151491E-3	-16.750105E-3	226.601958E-6
-14.167517E-3	-16.764320E-3	224.947929E-6
-14.185421E-3	-16.779833E-3	222.913921E-6
-14.204890E-3	-16.796820E-3	220.768154E-6
-14.225252E-3	-16.814344E-3	218.622386E-6
-14.245905E-3	-16.831532E-3	216.610730E-6
-14.266603E-3	-16.848385E-3	215.023756E-6
-14.287256E-3	-16.865529E-3	214.196742E-6
-14.307708E-3	-16.882986E-3	214.375556E-6
-14.327601E-3	-16.899817E-3	215.448439E-6
-14.346756E-3	-16.915195E-3	217.214227E-6
-14.365353E-3	-16.929299E-3	219.538808E-6
-14.383703E-3	-16.942933E-3	222.355127E-6
-14.401808E-3	-16.956300E-3	225.506723E-6
-14.419377E-3	-16.968682E-3	228.613615E-6
-14.436141E-3	-16.979456E-3	231.362879E-6
-14.452145E-3	-16.989045E-3	233.598053E-6
-14.467500E-3	-16.998500E-3	235.430896E-6
-14.482118E-3	-17.008245E-3	236.883759E-6
-14.495775E-3	-17.017633E-3	237.889588E-6
-14.508292E-3	-17.026037E-3	238.403678E-6
-14.519893E-3	-17.033726E-3	238.560140E-6
-14.530979E-3	-17.041549E-3	238.604844E-6
-14.541619E-3	-17.049640E-3	238.649547E-6
-14.551677E-3	-17.057240E-3	238.582492E-6
-14.560997E-3	-17.063610E-3	238.314271E-6
-14.569737E-3	-17.069042E-3	237.911940E-6
-14.578186E-3	-17.074518E-3	237.621367E-6
-14.586434E-3	-17.080307E-3	237.531960E-6
-14.594302E-3	-17.085761E-3	237.554312E-6
-14.601678E-3	-17.090231E-3	237.576663E-6
-14.608674E-3	-17.094120E-3	237.621367E-6
-14.615446E-3	-17.098300E-3	237.822533E-6
-14.621951E-3	-17.103016E-3	238.224864E-6
-14.627852E-3	-17.107464E-3	238.582492E-6
-14.632970E-3	-17.110929E-3	238.694251E-6
-14.637418E-3	-17.113723E-3	238.604844E-6
-14.641464E-3	-17.116696E-3	238.493085E-6
-14.645219E-3	-17.120093E-3	238.537788E-6
-14.648527E-3	-17.123133E-3	238.716602E-6
-14.651321E-3	-17.125122E-3	238.917768E-6
-14.653780E-3	-17.126419E-3	239.230692E-6
-14.656126E-3	-17.127983E-3	239.744782E-6
-14.658451E-3	-17.130062E-3	240.549445E-6
-14.660552E-3	-17.131895E-3	241.421163E-6
-14.662340E-3	-17.132699E-3	242.248178E-6
-14.664039E-3	-17.132856E-3	242.963433E-6
-14.665850E-3	-17.133325E-3	243.723392E-6
-14.667727E-3	-17.134465E-3	244.461000E-6
-14.669381E-3	-17.135561E-3	245.042145E-6
-14.670610E-3	-17.135963E-3	245.310366E-6
-14.671572E-3	-17.135918E-3	245.355070E-6
-14.672533E-3	-17.136209E-3	245.422125E-6
-14.673561E-3	-17.136924E-3	245.667994E-6
-14.674410E-3	-17.137259E-3	246.025622E-6
-14.674835E-3	-17.136566E-3	246.338546E-6
-14.675014E-3	-17.135270E-3	246.584415E-6
-14.675215E-3	-17.134510E-3	246.874988E-6
-14.675528E-3	-17.134666E-3	247.210264E-6
-14.675841E-3	-17.135091E-3	247.411430E-6
-14.676176E-3	-17.135136E-3	247.322023E-6
-14.676735E-3	-17.135113E-3	247.076154E-6
-14.677808E-3	-17.135851E-3	246.874988E-6
-14.679372E-3	-17.137460E-3	246.807933E-6
-14.681116E-3	-17.139114E-3	246.763229E-6
-14.682792E-3	-17.140053E-3	246.651471E-6
-14.684446E-3	-17.140567E-3	246.495008E-6
-14.686257E-3	-17.141461E-3	246.539712E-6
-14.688067E-3	-17.142937E-3	246.852636E-6
-14.689632E-3	-17.144166E-3	247.389078E-6
-14.690727E-3	-17.144501E-3	247.925520E-6
-14.691532E-3	-17.144367E-3	248.484313E-6
-14.692403E-3	-17.144702E-3	249.154866E-6
-14.693387E-3	-17.145753E-3	249.914825E-6
-14.694370E-3	-17.146870E-3	250.563025E-6
-14.695354E-3	-17.147429E-3	250.831246E-6
-14.696628E-3	-17.147832E-3	250.719488E-6
-14.698707E-3	-17.148994E-3	250.495970E-6
-14.701836E-3	-17.151251E-3	250.630081E-6
-14.706127E-3	-17.154090E-3	251.814723E-6
-14.711894E-3	-17.157353E-3	254.943967E-6
-14.719740E-3	-17.161958E-3	261.045992E-6
-14.730379E-3	-17.169289E-3	271.126628E-6
-14.743946E-3	-17.179884E-3	285.744667E-6
-14.760107E-3	-17.193004E-3	304.900110E-6
-14.778279E-3	-17.207712E-3	328.257680E-6
-14.797926E-3	-17.223828E-3	355.213881E-6
-14.818557E-3	-17.241508E-3	385.075808E-6
-14.839366E-3	-17.260171E-3	416.770577E-6
-14.859393E-3	-17.278299E-3	449.024141E-6
-14.877811E-3	-17.294571E-3	480.540097E-6
-14.894284E-3	-17.308876E-3	510.200858E-6
-14.908768E-3	-17.321840E-3	537.224114E-6
-14.921129E-3	-17.333440E-3	560.805202E-6
-14.931120E-3	-17.342873E-3	580.295920E-6
-14.938630E-3	-17.349489E-3	595.316291E-6
-14.943950E-3	-17.353736E-3	606.022775E-6
-14.947504E-3	-17.356686E-3	612.884760E-6
-14.949538E-3	-17.358832E-3	616.617501E-6
-14.950074E-3	-17.359704E-3	617.735088E-6
-14.949292E-3	-17.359011E-3	616.930425E-6
-14.947727E-3	-17.357424E-3	614.918768E-6
-14.945917E-3	-17.356060E-3	612.549484E-6
-14.944151E-3	-17.355323E-3	610.314310E-6
-14.942363E-3	-17.354608E-3	608.392060E-6
-14.940463E-3	-17.353378E-3	606.805086E-6
-14.938608E-3	-17.351903E-3	605.665147E-6
-14.936998E-3	-17.351031E-3	605.106354E-6
-14.935635E-3	-17.350763E-3	605.061650E-6
-14.934227E-3	-17.350249E-3	605.307519E-6
-14.932662E-3	-17.348729E-3	605.553389E-6
-14.931142E-3	-17.346606E-3	605.843961E-6
-14.929891E-3	-17.344840E-3	606.268644E-6
-14.928862E-3	-17.343678E-3	606.849790E-6
-14.927790E-3	-17.342471E-3	607.408583E-6
-14.926516E-3	-17.340660E-3	607.721508E-6
-14.925286E-3	-17.338715E-3	607.810915E-6
-14.924414E-3	-17.337576E-3	607.855618E-6
-14.923923E-3	-17.337464E-3	607.900321E-6
-14.923610E-3	-17.337643E-3	607.900321E-6
-14.923252E-3	-17.337397E-3	607.766211E-6
-14.922939E-3	-17.336994E-3	607.654452E-6
-14.922783E-3	-17.337196E-3	607.676804E-6
-14.922626E-3	-17.338000E-3	607.900321E-6
-14.922179E-3	-17.338559E-3	608.101487E-6
-14.921285E-3	-17.338157E-3	608.101487E-6
-14.920145E-3	-17.337196E-3	607.945025E-6
-14.919050E-3	-17.336637E-3	607.833266E-6
-14.918044E-3	-17.336659E-3	607.877970E-6
-14.916927E-3	-17.336592E-3	608.012080E-6
-14.915586E-3	-17.335810E-3	608.123839E-6
-14.914267E-3	-17.334737E-3	608.302653E-6
-14.913261E-3	-17.334335E-3	608.637929E-6
-14.912613E-3	-17.334737E-3	609.129667E-6
-14.912188E-3	-17.335184E-3	609.621406E-6
-14.911875E-3	-17.334938E-3	609.934330E-6
-14.911853E-3	-17.334335E-3	610.090792E-6
-14.912322E-3	-17.334178E-3	610.291958E-6
-14.913172E-3	-17.334603E-3	610.604882E-6
-14.914043E-3	-17.334782E-3	610.850751E-6
-14.914624E-3	-17.334066E-3	610.917807E-6
-14.914960E-3	-17.332859E-3	610.806048E-6
-14.915206E-3	-17.332189E-3	610.671937E-6
-14.915407E-3	-17.332256E-3	610.537827E-6
-14.915384E-3	-17.332435E-3	610.247254E-6
-14.915094E-3	-17.332099E-3	609.710813E-6
-14.914759E-3	-17.331630E-3	609.084964E-6
-14.914669E-3	-17.331876E-3	608.570874E-6
-14.914803E-3	-17.332859E-3	608.257949E-6
-14.914915E-3	-17.333709E-3	608.012080E-6
-14.914781E-3	-17.333642E-3	607.676804E-6
-14.914535E-3	-17.332926E-3	607.252121E-6
-14.914356E-3	-17.332412E-3	606.894493E-6
-14.914222E-3	-17.332301E-3	606.603920E-6
-14.913909E-3	-17.331854E-3	606.201589E-6
-14.913328E-3	-17.330602E-3	605.531037E-6
-14.912724E-3	-17.329037E-3	604.636967E-6
-14.912479E-3	-17.328165E-3	603.698194E-6
-14.912590E-3	-17.328188E-3	602.826476E-6
-14.912859E-3	-17.328367E-3	601.954758E-6
-14.913015E-3	-17.328031E-3	601.015985E-6
-14.913149E-3	-17.327562E-3	600.144267E-6
-14.913417E-3	-17.327741E-3	599.563122E-6
-14.913753E-3	-17.328613E-3	599.384308E-6
-14.913909E-3	-17.329350E-3	599.518418E-6
-14.913753E-3	-17.329283E-3	599.831343E-6
-14.913484E-3	-17.328814E-3	600.300729E-6
-14.913395E-3	-17.328858E-3	601.038337E-6
-14.913484E-3	-17.329574E-3	601.977110E-6
-14.913507E-3	-17.330244E-3	602.893531E-6
-14.913328E-3	-17.330311E-3	603.608787E-6
-14.913149E-3	-17.330155E-3	604.145229E-6
-14.913261E-3	-17.330602E-3	604.659319E-6
-14.913641E-3	-17.331675E-3	605.218112E-6
-14.913999E-3	-17.332502E-3	605.754554E-6
-14.914155E-3	-17.332412E-3	606.134534E-6
-14.914267E-3	-17.331786E-3	606.514513E-6
-14.914647E-3	-17.331563E-3	607.073307E-6
-14.915295E-3	-17.331898E-3	607.833266E-6
-14.915921E-3	-17.332032E-3	608.727336E-6
-14.916234E-3	-17.331406E-3	609.666109E-6
-14.916189E-3	-17.330378E-3	610.828400E-6
-14.915898E-3	-17.329797E-3	612.393022E-6
-14.915228E-3	-17.329618E-3	614.337623E-6
-14.913686E-3	-17.328724E-3	616.103411E-6
-14.910646E-3	-17.326064E-3	617.042184E-6
-14.905594E-3	-17.321527E-3	616.639853E-6
